番号,計測年,計測月,性別,上半身着衣,下半身着衣,足部着衣,年齢,身長（文部省式）,身長（アントロポメータ）,体重,肩峰高,橈骨点高,橈骨茎突点高,腸骨稜上縁高,股下高,転子高,脛骨上縁高,内果端高,首の幅,肩峰幅,乳頭位横径,腸骨稜幅,"乳頭位
矢状径",腹部厚径,臀溝厚径（大腿厚径）,頭幅,頭長,足長,踵の幅,足背高（楔状骨点高）,ボール高,"足第１指
爪基部高","足第１指
爪基部長さ",手長,第２指長,指尖・指節点距離,茎状突起間幅,手幅,手首の厚さ,手厚,第１指爪基部厚,第１指爪基部幅,第１指爪基部長さ,第２指爪基部厚,第２指爪基部幅,第２指爪基部長さ,第３指爪基部厚,第３指爪基部幅,第３指爪基部長さ,第５指爪基部厚,第５指爪基部幅,第５指爪基部長さ,握力（右手）,握力（左手）,"握力計
種類",特記事項
417,2006年,12月,男の子,長袖,長ズボン,裸足,1.43,,760,11,544,401,329,410,,344,141,41,62,191,159,145,119,115,71,132,165,134,28,36,22,,,99,40,52,33,,26,16,9,12,6,8,9,6,7,10,7,7,9,6,,,,
418,2006年,12月,女の子,長袖,長ズボン,裸足,1.11,,723,10,515,401,329,374,,327,145,33,61,170,145,131,112,117,79,125,158,113,22,35,20,,,87,33,44,31,,24,15,8,10,6,7,8,5,7,9,5,6,7,4,,,,
419,2006年,12月,男の子,長袖,長ズボン,裸足,1.69,,790,11,576,451,362,390,,344,154,36,61,175,162,134,128,140,70,137,163,125,26,38,19,,,95,34,46,33,,24,16,8,11,8,7,9,6,7,9,5,6,8,5,,,,
420,2006年,12月,女の子,長袖,長ズボン,裸足,1.47,,699,8.5,495,394,313,350,,305,134,31,59,165,151,126,109,131,64,122,152,109,25,35,20,,,84,34,43,31,,22,15,7,9,5,6,8,6,7,8,6,6,6,5,,,,
421,2006年,11月,男の子,ノースリーブ,パンツ,裸足,4.37,,982,14.4,750,571,458,544,,461,217,41,81,211,161,170,119,131,71,142,170,152,29,45,24,,,108,40,55,36,,26,18,9,13,8,8,10,8,8,10,7,7,9,5,4,5,大人用,
422,2007年,1月,女の子,ノースリーブ,長ズボン,裸足,2.67,867,854,11.9,659,484,373,428,,378,158,31,68,185,170,140,126,128,69,133,165,133,21,28,18,,,96,34,51,32,,24,14,8,11,7,7,9,5,7,9,6,6,8,6,,,,泣
423,2007年,1月,男の子,（不明）,オムツ,裸足,2.16,856,829,12.5,618,478,370,431,,372,171,32,71,186,153,142,140,134,82,135,161,142,24,35,21,,,104,41,52,36,,30,16,9,13,6,7,9,6,8,10,6,7,8,5,,,,泣
424,2007年,1月,男の子,長袖,パンツ,裸足,2.52,847,844,10.65,624,476,377,442,,366,182,37,69,195,157,132,115,124,64,134,152,129,22,33,20,,,96,36,48,33,,25,16,8,11,7,7,8,5,7,9,6,7,7,5,,,,オムツ
425,2007年,1月,女の子,長袖,長ズボン,裸足,2.9,,960,14.3,735,560,443,556,,470,189,49,72,200,178,165,136,121,75,144,153,161,23,37,24,,,118,45,61,35,,24,18,8,12,7,8,9,6,8,9,7,6,8,6,2,2,子供用,泣
426,2007年,1月,男の子,長袖,パンツ,裸足,2.34,859,848,11.4,621,445,372,463,,395,176,38,66,193,159,148,121,124,75,139,157,146,25,38,22,,,104,40,55,35,,26,15,8,11,7,7,9,7,7,9,8,6,8,5,,,,
427,2007年,1月,女の子,（不明）,オムツ,裸足,2.3,857,845,11.35,625,448,367,461,,410,184,37,69,182,150,141,113,111,79,135,152,138,25,36,21,,,101,38,49,33,,26,16,7,12,6,6,9,7,7,9,7,6,8,5,,,,
428,2007年,1月,女の子,長袖,長ズボン,裸足,1.03,760,751,10.55,,,,,,,,,65,176,151,136,131,114,83,125,166,120,24,42,25,,,95,39,46,35,,26,18,8,12,7,7,8,6,7,9,6,7,8,6,,,,号泣
429,2006年,8月,女の子,半袖,半ズボン,裸足,9.19,,1251,,993,756,578,,,652,323,51,,272,,,,,,,,200,,,,,,136,54,,43,,29,22,13,10,,9,11,,8,11,,8,9,,11,10,,
430,2006年,8月,女の子,ノースリーブ,半ズボン,裸足,9.32,,1286,,1017,785,606,,,682,311,56,,280,,,,,,,,201,,,,,,146,56,,46,,32,22,11,14,,9,12,,9,12,,8,10,,13,11
431,2006年,8月,男の子,半袖,半ズボン,裸足,11,,1407,,1118,888,689,,,715,344,62,,320,,,,,,,,225,,,,,,157,62,,52,,36,25,12,16,,10,14,,11,14,,9,11,,18,18
432,2006年,8月,男の子,ノースリーブ,半ズボン,裸足,2.11,,884,,657,501,374,,,411,189,39,,199,,,,,,,,138,,,,,,96,40,,37,,26,16,11,9,,7,9,,8,9,,7,8,,,
433,2006年,8月,女の子,半袖,長ズボン,靴下,4.52,,1025,,794,615,404,,,528,242,48,,234,,,,,,,,165,,,,,,114,44,,39,,26,18,9,12,,8,10,,9,10,,7,9,,4,2
434,2006年,8月,女の子,ノースリーブ,スカート,靴下,6.81,,1091,,836,646,500,,,525,261,41,,239,,,,,,,,164,,,,,,121,44,,37,,25,18,12,10,,9,7,,8,9,,7,8,,6,6
435,2006年,8月,女の子,半袖,スカート,靴下,9.08,,1376,,1091,851,652,,,755,345,54,,303,,,,,,,,207,,,,,,143,57,,49,,35,23,12,15,,9,11,,9,11,,8,9,,11,11
436,2006年,8月,女の子,半袖,スカート,靴下,6.69,,1097,,931,710,543,,,623,304,42,,274,,,,,,,,189,,,,,,135,52,,44,,32,22,11,14,,9,11,,9,11,,8,9,,7,6
437,2006年,8月,女の子,半袖,スカート,裸足,7.41,,1200,,929,752,591,,,601,294,44,,267,,,,,,,,178,,,,,,134,50,,41,,27,21,12,14,,9,11,,9,11,,8,9,,9,8
438,2006年,8月,女の子,半袖,スカート,裸足,4.06,,1009,,752,575,443,,,500,243,43,,239,,,,,,,,163,,,,,,122,47,,41,,30,20,11,13,,8,10,,9,10,,8,8,,8,6
439,2006年,8月,女の子,半袖,半ズボン,裸足,6.43,,1155,,896,690,528,,,596,287,47,,267,,,,,,,,177,,,,,,126,46,,41,,31,17,11,15,,8,10,,8,10,,7,9,,9,9
440,2006年,8月,女の子,ノースリーブ,半ズボン,裸足,9.15,,1231,,978,767,599,,,631,304,51,,278,,,,,,,,199,,,,,,138,56,,44,,27,19,11,15,,9,12,,10,12,,8,10,,9,9
441,2006年,8月,女の子,ノースリーブ,スカート,裸足,6.96,,1176,,916,725,582,,,614,307,56,,259,,,,,,,,194,,,,,,132,53,,45,,30,20,12,16,,10,12,,10,13,,9,11,,8,7
442,2006年,8月,男の子,半袖,半ズボン,裸足,12.94,,1643,,1334,1037,815,,,846,409,74,,379,,,,,,,,255,,,,,,174,69,,57,,39,23,15,20,,12,16,,12,16,,10,14,,24.5,25
443,2006年,8月,女の子,ノースリーブ,スカート,裸足,2.62,,893,,661,515,405,,,409,198,37,,206,,,,,,,,148,,,,,,104,40,,38,,28,16,9,12,,8,10,,8,9,,8,8,,,
444,2006年,8月,女の子,ノースリーブ,スカート,裸足,2.62,,915,,689,540,414,,,464,213,41,,214,,,,,,,,155,,,,,,108,40,,40,,27,17,9,11,,7,9,,8,10,,7,8,,,
445,2006年,8月,男の子,半袖,半ズボン,裸足,10.91,,1517,,1219,960,742,,,824,382,71,,320,,,,,,,,239,,,,,,152,62,,47,,31,21,11,16,,9,12,,10,12,,9,10,,13,12
446,2006年,8月,男の子,半袖,半ズボン,裸足,2.87,,1023,,778,612,464,,,490,236,48,,230,,,,,,,,169,,,,,,114,42,,39,,28,20,9,13,,8,10,,8,10,,7,8,,3,2
447,2006年,8月,女の子,半袖,スカート,靴下,4.29,,950,,705,559,439,,,465,213,44,,223,,,,,,,,152,,,,,,109,42,,37,,25,18,8,12,,7,10,,8,10,,6,8,,3,4
448,2006年,8月,女の子,ノースリーブ,スカート,靴下,6.89,,1110,,869,670,505,,,568,274,47,,268,,,,,,,,173,,,,,,126,49,,39,,27,20,11,14,,8,11,,9,11,,7,9,,7,6
449,2006年,8月,男の子,半袖,長ズボン,裸足,3.13,,990,,735,575,446,,,468,230,47,,237,,,,,,,,167,,,,,,111,42,,41,,28,18,9,14,,8,10,,8,10,,8,9,,3,4
450,2006年,8月,女の子,ノースリーブ,スカート,裸足,6.42,,1189,,914,701,532,,,618,276,50,,261,,,,,,,,182,,,,,,131,49,,41,,30,19,10,14,,9,11,,9,12,,8,9,,8,6
451,2006年,8月,男の子,半袖,半ズボン,裸足,6.69,,1171,,902,711,571,,,574,283,51,,259,,,,,,,,180,,,,,,128,47,,45,,29,20,11,15,,9,12,,10,13,,8,10,,12,11.5
452,2006年,8月,女の子,ノースリーブ,スカート,裸足,10.59,,1274,,1003,759,594,,,647,305,57,,276,,,,,,,,202,,,,,,144,54,,46,,33,21,12,15,,10,12,,10,12,,9,9,,13,12.5
453,2006年,8月,女の子,ノースリーブ,スカート,裸足,7.27,,1170,,933,725,571,,,621,280,52,,269,,,,,,,,186,,,,,,130,50,,45,,36,21,12,14,,9,12,,10,12,,8,9,,7.5,8
454,2006年,8月,女の子,ノースリーブ,半ズボン,裸足,2.07,,822,,621,480,376,,,371,194,33,,171,,,,,,,,140,,,,,,102,39,,38,,25,15,9,12,,8,10,,8,9,,7,7,,,
455,2006年,8月,女の子,半袖,半ズボン,裸足,8.64,,1226,,982,757,568,,,633,303,53,,267,,,,,,,,192,,,,,,134,50,,42,,30,20,9,14,,8,10,,9,10,,8,8,,11.5,11.5
456,2006年,8月,女の子,半袖,スカート,靴下,7.89,,1278,,1005,784,597,,,677,316,59,,277,,,,,,,,208,,,,,,145,54,,47,,34,22,11,14,,9,12,,9,12,,8,10,,13,10
457,2006年,8月,女の子,ノースリーブ,スカート,裸足,3.46,,967,,727,582,436,,,487,214,45,,208,,,,,,,,152,,,,,,112,41,,39,,27,17,10,13,,8,9,,8,10,,7,8,,3,3
458,2006年,8月,男の子,半袖,半ズボン,裸足,4.18,,979,,726,575,440,,,465,241,45,,215,,,,,,,,158,,,,,,104,40,,36,,26,17,9,12,,8,9,,8,10,,7,8,,2,3
459,2006年,8月,女の子,ノースリーブ,スカート,靴下,10.23,,1315,,1035,802,610,,,676,342,57,,306,,,,,,,,217,,,,,,153,60,,49,,34,23,11,15,,9,12,,10,12,,9,10,,14,12
460,2006年,8月,女の子,半袖,半ズボン,裸足,9.79,,1318,,1030,796,601,,,673,327,53,,318,,,,,,,,202,,,,,,138,54,,50,,33,22,11,16,,10,12,,10,12,,9,10,,14.5,14
461,2006年,8月,女の子,半袖,長ズボン,裸足,4.88,,1036,,792,609,472,,,508,241,47,,228,,,,,,,,159,,,,,,117,47,,41,,30,19,10,14,,8,10,,9,10,,8,8,,2,3
462,2006年,8月,女の子,ノースリーブ,半ズボン,裸足,6.7,,1176,,903,698,535,,,626,282,46,,260,,,,,,,,188,,,,,,134,49,,45,,32,20,10,15,,9,11,,9,12,,8,9,,11,9,
463,2006年,8月,男の子,半袖,長ズボン,靴下,0.78,,721,,,,,,,,,,,176,,,,,,,,118,,,,,,92,38,,38,,29,18,8,11,,7,9,,8,9,,7,8,,,,
464,2006年,8月,男の子,半袖,半ズボン,靴下,8.76,,1203,,934,730,566,,,589,295,44,,261,,,,,,,,191,,,,,,127,46,,41,,29,20,11,14,,8,11,,9,12,,8,9,,10,10,
465,2006年,8月,男の子,ノースリーブ,半ズボン,裸足,2.37,,824,,611,450,364,,,381,182,33,,193,,,,,,,,138,,,,,,96,36,,35,,22,15,9,11,,8,9,,8,9,,7,8,,1,1.5,
466,2006年,8月,女の子,ノースリーブ,スカート,裸足,6.03,,1140,,871,672,506,,,577,275,49,,262,,,,,,,,187,,,,,,129,46,,42,,28,19,10,15,,8,10,,9,10,,8,8,,10,10.5,
467,2006年,8月,女の子,ノースリーブ,スカート,裸足,4.34,,1031,,789,619,487,,,524,250,44,,229,,,,,,,,165,,,,,,114,43,,38,,27,16,10,12,,8,9,,8,10,,7,8,,3,4,
468,2006年,8月,男の子,ノースリーブ,半ズボン,裸足,4.78,,1101,,859,643,483,,,555,244,46,,250,,,,,,,,192,,,,,,131,50,,45,,32,22,12,15,,9,12,,9,12,,8,10,,8.5,9,
469,2006年,8月,男の子,ノースリーブ,半ズボン,裸足,7.32,,1273,,1010,769,595,,,614,318,47,,301,,,,,,,,200,,,,,,144,56,,51,,38,23,11,16,,10,13,,10,13,,9,11,,13,13.5,
470,2006年,8月,女の子,ノースリーブ,スカート,裸足,3.82,,1030,,781,623,501,,,496,248,43,,231,,,,,,,,175,,,,,,117,47,,39,,27,17,10,12,,8,8,,8,9,,7,8,,4.5,6,
471,2006年,8月,女の子,ノースリーブ,半ズボン,靴下,3.82,,1022,,788,610,478,,,503,244,46,,231,,,,,,,,172,,,,,,115,44,,40,,27,18,10,13,,8,11,,8,11,,7,9,,3.5,2.5,
472,2006年,8月,女の子,ノースリーブ,スカート,裸足,8.97,,1389,,1103,845,656,,,726,367,50,,302,,,,,,,,205,,,,,,150,52,,45,,29,21,10,15,,9,12,,10,12,,8,10,,12,10,
473,2006年,8月,男の子,ノースリーブ,半ズボン,裸足,6.47,,1100,,843,643,491,,,549,265,42,,244,,,,,,,,183,,,,,,124,48,,42,,31,20,10,15,,9,11,,9,11,,8,10,,8,8,
474,2006年,8月,女の子,ノースリーブ,スカート,裸足,12.06,,1511,,1214,949,734,,,844,370,,,342,,,,,,,,224,,,,,,165,64,,52,,36,,13,17,,10,14,,11,14,,9,11,,22,23,
475,2007年,3月,男の子,長袖,長ズボン,裸足,3.96,,1059,16.3,805,,,591,,,,,78,239,172,175,122,142,81,141,168,164,27,38,23,,,115,43,53,41,,30,18,10,14,,8,9,,8,10,,7,8,,6.5,5.5,
476,2007年,3月,男の子,長袖,長ズボン,裸足,6.65,,1094,18.5,848,,,611,,,,,74,251,181,191,127,121,94,152,161,174,28,37,25,,,122,48,55,43,,30,21,11,15,,9,12,,9,12,,8,9,,10.5,12.5,大人用
477,2007年,3月,女の子,長袖,長ズボン,裸足,4.74,,1031,18,799,,,591,,,,,68,230,167,172,131,133,92,142,168,160,28,37,24,,,115,43,57,41,,30,19,10,14,,8,10,,9,11,,7,9,,7.5,9,
478,2007年,3月,男の子,長袖,長ズボン,靴下,0.75,,712,,518,,,373,,,,,60,170,138,134,112,124,76,137,150,121,26,35,17,,,91,38,48,38,,28,20,9,12,,7,10,,8,9,,7,8,,,,
479,2007年,3月,男の子,長袖,長ズボン,裸足,7.37,,1219,22,948,,,705,,,,,77,264,184,199,137,126,96,150,179,196,32,43,28,,,133,48,67,44,,32,22,11,13,,9,11,,9,11,,8,9,,9,10,大人用
480,2007年,3月,男の子,長袖,長ズボン,裸足,4.38,,1017,16.5,760,,,557,,,,,67,230,178,186,124,134,81,146,171,167,26,40,25,,,116,44,57,41,,31,20,11,13,,8,10,,9,11,,7,9,,6,6,大人用
481,2007年,3月,男の子,長袖,長ズボン,裸足,8.65,,1186,25,921,,,670,,,,,81,256,194,198,142,143,114,139,170,186,32,39,24,,,132,49,64,42,,32,21,10,14,,8,10,,9,11,,7,8,,11,10,大人用
482,2007年,3月,女の子,長袖,スカート,タイツ,9.2,,1296,21,1019,,,783,,,,,71,280,182,195,134,158,95,145,162,195,33,42,26,,,135,51,66,40,,26,20,10,14,,8,11,,9,11,,8,9,,11,11,
483,2007年,3月,男の子,長袖,長ズボン,裸足,6.38,,1136,18,892,,,656,,,,,76,255,191,177,136,129,88,149,160,180,29,39,27,,,129,45,63,42,,27,18,9,13,,8,10,,8,10,,7,8,,8,8,大人用
484,2007年,3月,女の子,長袖,長ズボン,裸足,6.35,,1351,27,1078,,,835,,,,,80,289,199,210,128,119,111,146,178,209,32,47,28,,,152,56,74,46,,32,21,11,14,,10,11,,10,12,,8,9,,16,14.5,大人用
485,2007年,3月,男の子,長袖,長ズボン,裸足,6.9,,1141,21,870,,,644,,,,,81,237,172,190,145,134,102,144,172,183,30,40,25,,,126,40,57,43,,30,20,12,14,,9,12,,10,12,,8,10,,9,9,大人用
486,2007年,3月,男の子,半袖,半ズボン,裸足,8.68,,1279,32,1014,,,768,,,,,86,284,205,209,156,154,139,148,169,200,34,45,29,,,136,51,66,42,,32,20,10,14,,9,11,,9,12,,8,9,,11.5,13.5,
487,2007年,3月,女の子,長袖,長ズボン,裸足,4.18,,1046,17.5,795,,,596,,,,,70,245,178,176,122,139,84,140,167,164,26,38,24,,,118,42,55,40,,27,18,10,14,,8,9,,8,10,,7,8,,6.5,4,大人用
488,2007年,3月,女の子,長袖,長ズボン,裸足,4.04,,1001,16.5,770,,,576,,,,,74,236,170,179,128,129,82,148,164,159,26,37,23,,,116,41,52,39,,28,18,9,13,,8,10,,8,9,,7,9,,4,3.5,大人用
489,2007年,3月,女の子,長袖,長ズボン,裸足,1.17,,691,8,523,,,372,,,,,48,153,143,108,93,99,49,118,153,108,23,33,19,,,94,34,44,31,,26,16,7,9,,6,8,,7,8,,6,7,,,,
490,2007年,3月,男の子,長袖,長ズボン,裸足,11.22,,1394,38.5,1133,,,799,,,,,63,331,256,228,165,145,121,164,185,231,34,46,27,,,156,59,81,50,,34,22,11,15,,9,12,,10,13,,8,10,,17,17,大人用
491,2007年,3月,女の子,長袖,スカート,裸足,7.46,,1194,20.5,935,,,717,,,,,71,288,193,210,138,119,97,139,171,187,31,43,27,,,131,51,65,43,,29,21,10,13,,8,11,,9,11,,7,9,,11.5,10.5,
492,2007年,3月,男の子,長袖,長ズボン,裸足,1.22,,,,,,,,,,,,68,171,156,138,125,122,69,138,155,115,23,36,26,,,91,35,47,37,,28,19,8,10,,6,8,,7,9,,7,7,,,,
493,2007年,3月,男の子,長袖,長ズボン,裸足,1.29,,761,,568,,,404,,,,,,,,,,,55,,,131,25,,25,,,,,,,,,,9,11,,7,9,,8,9,,7,7,,,,
494,2007年,3月,男の子,長袖,長ズボン,裸足,2.9,,902,12.7,679,,,483,,,,,61,209,161,155,116,111,72,156,158,14,25,32,22,,,105,40,54,38,,27,17,9,12,,8,9,,8,10,,7,8,,5.5,5.5,大人用
495,2007年,3月,男の子,長袖,長ズボン,裸足,2.42,,859,12.5,631,,,454,,,,,72,195,154,153,128,130,79,129,168,143,24,35,21,,,105,38,51,38,,26,17,9,12,,7,10,,8,10,,7,8,,3.5,3,
496,2007年,3月,女の子,長袖,長ズボン,裸足,4.3,,1025,15,789,,,592,,,,,69,229,169,171,126,121,72,140,160,160,25,38,22,,,111,42,59,41,,28,18,9,11,,8,9,,8,10,,6,7,,6.5,6,大人用
497,2007年,3月,女の子,長袖,長ズボン,裸足,5.25,,1066,18,820,,,620,,,,,76,240,168,176,133,129,92,148,161,167,27,40,25,,,117,45,55,38,,29,19,10,13,,8,9,,8,10,,8,8,,7.5,6,大人用
498,2007年,3月,女の子,長袖,長ズボン,裸足,3.88,,1004,16,781,,,591,,,,,69,237,176,182,120,121,90,131,160,160,26,36,24,,,117,45,56,39,,28,19,9,12,,7,10,,7,10,,7,8,,6,5,大人用
499,2007年,3月,女の子,長袖,長ズボン,裸足,3.4,,898,13,684,,,486,,,,,70,211,165,148,112,127,70,140,161,140,25,39,23,,,105,40,51,39,,25,17,9,12,,8,10,,8,9,,7,8,,5.5,3.5,大人用
500,2007年,3月,男の子,長袖,長ズボン,裸足,4.9,,1152,25,895,,,673,,,,,76,257,192,193,148,156,117,142,173,184,28,44,27,,,135,51,65,43,,29,21,10,14,,8,11,,9,11,,8,9,,7.5,6.5,大人用
501,2007年,3月,女の子,長袖,長ズボン,タイツ,4.53,,1069,18.5,824,,,623,,,,,72,252,179,188,125,136,99,134,171,167,25,41,26,,,122,47,61,40,,28,20,8,13,,7,9,,8,10,,7,9,,8,7,大人用
502,2007年,3月,女の子,長袖,長ズボン,タイツ,4.31,,1100,20,848,,,643,,,,,74,255,184,184,140,158,95,141,169,170,26,42,25,,,124,49,60,41,,31,21,9,12,,8,10,,8,10,,7,8,,8,8,大人用
503,2007年,3月,男の子,長袖,長ズボン,裸足,1.2,,758,,559,,,362,,,,,62,157,138,118,103,121,53,139,154,109,22,28,25,,,91,33,46,33,,24,16,7,9,,6,8,,7,9,,6,6,,,,
504,2007年,3月,男の子,長袖,長ズボン,裸足,5.13,,1037,18,816,,,595,,,,,75,243,186,172,136,130,90,152,171,169,28,38,26,,,120,47,58,40,,28,18,11,16,,8,11,,9,12,,8,10,,8.5,9,大人用
505,2007年,3月,女の子,長袖,長ズボン,裸足,8.86,,1249,24,995,,,760,,,,,79,269,193,199,139,122,118,150,165,192,30,42,26,,,141,53,68,41,,31,20,11,14,,8,11,,9,11,,8,9,,12.5,11,大人用
506,2007年,3月,男の子,長袖,長ズボン,裸足,5.72,,1076,17.5,841,,,613,,,,,72,242,183,181,128,131,93,149,163,167,27,39,23,,,120,46,60,39,,30,19,10,14,,8,10,,9,11,,8,9,,9,9.5,大人用
507,2007年,3月,男の子,長袖,長ズボン,裸足,5.72,,1073,17,825,,,602,,,,,72,231,168,177,131,136,82,157,159,160,28,35,23,,,118,44,57,37,,30,18,10,13,,8,10,,8,11,,7,9,,5.5,5,大人用
508,2007年,3月,女の子,長袖,スカート,裸足,8.08,,1169,18.5,909,,,672,,,,,71,252,181,196,137,126,96,142,157,190,28,42,26,,,133,50,65,41,,27,21,10,13,,8,10,,8,11,,7,9,,11,11.5,大人用
509,2007年,3月,女の子,長袖,スカート,裸足,5.83,,1057,15.5,817,,,598,,,,,63,222,170,168,131,120,96,137,172,165,26,39,25,,,112,44,58,36,,26,18,10,12,,8,9,,8,10,,7,8,,7.5,8,大人用
510,2007年,3月,女の子,長袖,長ズボン,裸足,5.15,,1069,18,838,,,626,,,,,68,242,189,177,135,132,94,141,163,168,28,37,22,,,116,45,55,41,,28,19,10,13,,8,10,,8,11,,7,9,,6,6.5,大人用
511,2007年,3月,男の子,長袖,長ズボン,裸足,6.82,,1215,24.5,945,,,711,,,,,81,272,203,194,135,135,111,143,179,199,31,46,28,,,136,48,64,45,,36,21,10,14,,8,11,,9,12,,8,10,,10,8,大人用
512,2007年,3月,女の子,長袖,スカート,裸足,10.25,,1398,30,1126,,,845,,,,,78,291,214,227,151,140,116,152,174,221,28,49,29,,,160,63,80,45,,32,23,12,16,,9,12,,10,13,,9,10,,14,12.5,大人用
513,2007年,3月,女の子,長袖,長ズボン,裸足,1.86,,827,11.5,602,,,455,,,,,66,194,157,156,112,115,70,135,154,136,23,31,15,,,101,41,50,35,,28,16,9,11,,7,8,,7,9,,7,8,,,,
514,2007年,3月,女の子,長袖,半ズボン,裸足,8.87,,1320,30.5,1051,,,809,,,,,79,277,212,206,155,174,121,143,181,210,31,44,28,,,145,54,70,46,,34,19,11,15,,8,11,,8,12,,8,10,,7.5,7.5,大人用
515,2007年,3月,女の子,長袖,長ズボン,裸足,7.13,,1207,22,926,,,679,,,,,76,268,191,185,135,125,110,133,176,188,30,41,26,,,131,50,63,44,,34,20,12,14,,9,12,,9,12,,8,10,,6.5,7,大人用
516,2007年,3月,男の子,長袖,長ズボン,裸足,9.85,,1366,36.5,1069,,,823,,,,,90,326,215,220,168,157,132,151,169,225,37,56,30,,,156,57,79,50,,37,24,12,16,,9,13,,11,15,,9,11,,21.5,16.5,大人用
517,2007年,3月,男の子,半袖,長ズボン,裸足,9.62,,1457,46.5,1169,,,905,,,,,88,320,237,258,174,187,151,151,177,240,37,50,32,,,164,60,79,53,,41,27,14,18,,10,14,,11,15,,10,12,,16,16.5,大人用
518,2007年,3月,女の子,長袖,長ズボン,裸足,4.48,,963,13.5,723,,,544,,,,,66,218,165,156,118,119,83,138,156,146,24,33,20,,,107,42,52,38,,29,15,9,12,,7,9,,7,10,,7,8,,4,3,子供用
519,2007年,3月,女の子,長袖,スカート,裸足,6.14,,1123,19.5,869,,,658,,,,,72,247,178,189,126,114,98,149,161,183,29,41,26,,,121,46,58,39,,29,19,10,13,,8,10,,8,10,,8,9,,9,8,大人用
520,2007年,3月,女の子,長袖,長ズボン,裸足,4.22,,1011,16.5,792,,,590,,,,,71,231,177,186,127,125,98,144,160,166,25,39,25,,,111,41,53,40,,31,21,10,13,,8,9,,8,9,,7,8,,6,5.5,大人用
521,2007年,3月,女の子,長袖,長ズボン,裸足,8.43,,1235,22.5,953,,,727,,,,,72,267,184,201,135,122,104,148,171,198,34,48,27,,,138,50,68,43,,30,20,10,14,,9,11,,9,12,,8,10,,13.5,11,大人用
522,2007年,3月,女の子,長袖,長ズボン,裸足,6.27,,1112,17.5,863,,,643,,,,,69,237,182,183,138,139,90,139,173,178,26,39,25,,,123,48,61,40,,29,18,10,13,,8,11,,8,11,,8,9,,7,6.5,大人用
523,2007年,3月,男の子,半袖,半ズボン,裸足,6.66,,1267,37,981,,,737,,,,,100,304,221,211,161,170,135,155,169,197,33,47,27,,,147,50,68,55,,40,22,11,15,,9,12,,9,13,,8,10,,14.5,14,大人用
524,2007年,3月,男の子,長袖,長ズボン,裸足,6.92,,1125,18,873,,,650,,,,,71,248,188,181,125,134,92,134,176,178,30,43,26,,,126,47,61,38,,26,18,11,14,,8,11,,9,11,,8,10,,8.5,8.5,大人用
525,2007年,3月,女の子,長袖,長ズボン,裸足,4.88,,1053,17,802,,,591,,,,,74,225,181,179,124,141,92,137,179,159,28,37,25,,,109,41,51,36,,29,18,10,13,,8,10,,8,10,,7,9,,6.5,6,大人用
526,2007年,3月,男の子,長袖,長ズボン,裸足,2.37,,850,11,631,,,470,,,,,63,200,161,154,120,122,71,132,167,136,23,31,20,,,101,39,47,37,,28,16,8,11,,7,9,,7,9,,7,8,,1,1.5,子供用
527,2007年,3月,女の子,長袖,長ズボン,裸足,7.26,,1196,19.5,926,,,694,,,,,74,261,181,186,142,133,99,148,155,185,30,35,23,,,128,48,61,40,,29,19,,,,8,10,,8,11,,8,9,,10.5,9,大人用
528,2007年,3月,男の子,長袖,長ズボン,裸足,10.03,,1322,22.5,1042,,,771,,,,,81,272,184,198,138,142,93,151,168,198,31,45,27,,,135,45,64,41,,29,19,10,14,,8,10,,9,11,,8,9,,9,8.5,大人用
529,2007年,3月,男の子,長袖,長ズボン,裸足,7.16,,1196,21.5,926,,,690,,,,,79,266,174,186,138,117,99,140,177,185,31,44,26,,,130,51,66,42,,32,19,12,15,,10,12,,11,12,,9,10,,10.5,11,大人用
530,2007年,3月,女の子,長袖,スカート,裸足,9.93,,1310,34.5,1025,,,794,,,,,82,298,207,225,159,166,131,131,177,199,31,48,27,,,140,56,71,48,,34,23,10,14,,9,11,,10,12,,8,9,,14.5,15,大人用
531,2007年,3月,女の子,長袖,長ズボン,裸足,4.68,,1037,16.5,805,,,590,,,,,68,239,178,176,123,131,98,134,164,163,27,37,22,,,109,42,56,42,,32,18,10,13,,8,10,,7,10,,7,9,,7.5,5.5,大人用
532,2007年,3月,女の子,長袖,長ズボン,裸足,8.01,,1286,24.5,1017,,,768,,,,,79,287,197,198,141,136,98,142,165,206,30,41,26,,,141,53,71,45,,31,20,11,14,,9,10,,9,11,,8,9,,8.5,8,大人用
533,2007年,3月,女の子,長袖,スカート,裸足,10.46,,1378,32,1101,,,848,,,,,84,308,218,236,161,157,111,149,178,225,30,51,31,,,152,58,79,52,,35,24,12,15,,10,12,,10,12,,9,10,,17,17.5,大人用
534,2007年,3月,男の子,長袖,長ズボン,裸足,6.04,,1161,23.5,899,,,678,,,,,83,257,191,191,131,146,108,151,176,189,32,44,27,,,133,47,67,44,,33,23,11,14,,9,11,,10,12,,9,10,,9.5,9.5,大人用
535,2007年,3月,男の子,長袖,長ズボン,裸足,8.4,,1306,,1030,,,745,,,,,88,285,,204,139,145,101,146,175,209,30,49,30,,,141,55,75,46,,33,20,11,14,,9,12,,10,12,,9,10,,,,
